author_id,cluster_id,comment_count,videos_commented,comment_ids,avg_comment_bot_prob,final_bot_probability,cross_video_avg_sim,cross_video_max_sim,cross_video_high_sim_count,classification
UCXP4LDNHTEtoOdcxCiQRq1A,1,1,1,['1d29f43928dfaa314c24bcf8160e36bc'],0.2592951332125137,0.31185270297390544,0.18490950729722377,0.989828466769871,3,likely_human
UCQqkg6O0PTBDKweKedCt3wA,-1,1,1,['162ccb5db3e15b5b735f99cc48121d94'],0.4686924704954478,0.3116456209899837,0.2113789357640256,0.5577832662224691,0,likely_human
UCHtGyaAYP6U5G7wk4Ydlwng,-1,1,1,['b55e75aac11da79e8a6dca63b7715a3d'],0.45162077396674166,0.31136976300956365,0.22876953708533432,0.6025402962360795,0,likely_human
UCmQtvqTenIgaycLDaBpU3Qg,-1,1,1,['dd9043193320e680b647d4103e0e7fea'],0.46075810080987345,0.31120598718306397,0.19545425487136195,0.6243303827556994,0,likely_human
UCtDtz-hjEqQU-nnMVgDkI1A,31,1,1,['b1f7dd2a328dd2794bf5071a10c85469'],0.4760827074217366,0.3111554173721541,0.17189300880248753,0.5102561059434639,0,likely_human
UCuQT8-wrLwjP12PHQdmk0Tg,-1,1,1,['49f4705346e39878bef6fb7d69a6227e'],0.44820417168508264,0.3109749619110583,0.2004421454034351,0.6709901415903654,0,likely_human
UC9m1oHRQfWrWc0hnNtX0Jew,-1,1,1,['c32e4be60de5582fcf4fc46a473f62ee'],0.4611125526840528,0.3109274277933559,0.2080034124615698,0.5918746453232228,0,likely_human
UCuB-i8KZ6vuYUU_7ODozSRg,-1,2,1,"['bf9b38c169185e98a029b9719f02ae0b', '5dbf49dcc4108925185cdfde5ffbc2d0']",0.46877575698738994,0.3107737138464647,0.16587919218735825,0.6479677263929573,0,likely_human
UC_13yDcrYA9qEfd4ZzF0RiQ,16,1,1,['057929893b21d067d1f9f53521cc0b47'],0.45013478674953844,0.31074087570493425,0.19462293958315893,0.5505513212780107,0,likely_human
UC918TnM385l9EhL87Lt2ehQ,-1,1,1,['6969e6b2656acf8f6e832b3b6049058b'],0.4894854624353165,0.3105375626178263,0.2066504918208543,0.46395233614244896,0,likely_human
UCXi5Ucfs4q7u2ljxCMd3Qig,35,1,1,['2e09cb46fabd90df79e3f3e69cf847a2'],0.46754713610356513,0.3104879022657905,0.1574143541507273,0.5815494915280423,0,likely_human
UCEjHHc_TR4O_SpgkDnIPm0Q,48,1,1,['4959410b076b183953d960642a4b8ea6'],0.4548882383036556,0.31021442931759546,0.2100161681368159,0.5214273997043386,0,likely_human
UCExjlblOmXxAapGgChSH4pA,-1,1,1,['080be5dfe9df352e277696dd0e2ca79e'],0.457426434159593,0.3100883777116371,0.22038307729323847,0.5817476804910416,0,likely_human
UC52bodhD1hI3f1LGwW8ftvg,-1,2,1,"['6ae98d36bd1aff940c3ed40ad4ca1677', '283a0c33b00a8015a3d2e86b8ebe4442']",0.4468988190916268,0.3099912062308956,0.23798150986321068,0.5870637684122413,0,likely_human
UCCV2UbFz5xcKuaD-xdQTCLA,45,2,1,"['d728d1394568287926443a63e61a8430', '401c1bfc5c6b57673b79dc436ac984bb']",0.47843160796429013,0.30984900839160223,0.1400181950401601,0.563762883901973,0,likely_human
UCNRGb8lVxDMmZX6zUVMc-KA,-1,1,1,['6bbcce0edbca02c4560eeae17a5404f1'],0.47308682359635534,0.30984429830093374,0.2046978397639369,0.5349676820938055,0,likely_human
UC-_XF4lIZyhjj1Z3Rjra4Wg,1,1,1,['cfac9e31a946b1f62e2c3bd0220cc77a'],0.2544467030865406,0.3096675882362209,0.18008259937843463,0.9999999999999993,3,likely_human
UCGrFj3VpiVZfiTq24qrUc3w,1,1,1,['a10def7adb890c03962aace518b4d801'],0.2544467030865406,0.3096675882362209,0.18008259937843463,0.9999999999999993,3,likely_human
UCbE5N5NjNhxNzBFdvXEZ3MA,-1,1,1,['cc0bd5fcbd8d72d1b751108697119fbb'],0.4558577355443167,0.3096440039609199,0.1536853810680883,0.719393321392988,0,likely_human
UCtK78Jeb60_1Bm6DS-CFJyQ,-1,1,1,['58f0b2924117634ac8c779ae5e0fa325'],0.4723792828306689,0.30956724508455935,0.1898421436421661,0.5650894660650511,0,likely_human
UCAEzDmzNtaEYdFIX83Pee1g,-1,8,4,"['771ec5dc5ca86d44d93114f84313e843', 'ba4abc4d8c00904bbef24215881b086e', '068a192583ecbd267602c74964fda791', '269a17eb19df9e7ef2d4b68e9e4ef342', '3ebdc6bac157cad19e4a8aa28ed26de9', 'cb6bd812e56d16962c850640e502039e', '1fc7839626e5c5723fe9f183f1890b78', '1adda2d0b82ee55fde0e505bfcae9d9f']",0.3871580293956421,0.30930608134546184,0.16413043256763704,0.9548526635391211,1,likely_human
UCyBaGqOJwKShwBjWyYA7MrA,-1,1,1,['a6a724487dcdcb2181b9b1f276666176'],0.4531093579660701,0.3092092216313385,0.21783270729607154,0.5908340772187581,0,likely_human
UClVR_32TWGsIknULEzdGvhQ,13,1,1,['49111334f3e41e845ca106849f34462f'],0.43825021574318246,0.30866756428145503,0.19808868459856158,0.6059850575222492,0,likely_human
UCNgzMSrMlOIw1dpsesiAHwQ,48,1,1,['88deda5ea7b1250dbfe11ff2edaeaf32'],0.4432910524422713,0.3086095794561103,0.20728729725006456,0.5624803991246565,0,likely_human
UC8HR8-Y2UwH3DpGG9pcKTlQ,-1,1,1,['579c4abf80f07245e10b86ed2055d3b7'],0.44059953197030866,0.30837383775799376,0.24050762754188554,0.5966416248094879,0,likely_human
UCebySykOgB4ln4_zOHjEiCg,-1,1,1,['43596266d1da3725a72fba38bd9edba9'],0.5474338343749575,0.3083200846766751,0.12040632869748623,0.3683950787469099,0,likely_human
UCnKPrBaGCZ0tT8ho-45x5Qw,-1,1,1,['807a73b4528467f1fa5834b889845581'],0.477772672740634,0.3083191343538643,0.17400189465470142,0.5659845478614249,0,likely_human
UCAtf28aTnQKlF_35alP8qbg,-1,3,1,"['ec9fe19786f7d04e71403d0f4221e10b', '2eea83ce4ed631a5d6df797992c06ddc', 'b5ee3d3caa504a0694106db862ab7ddd']",0.45990824885430426,0.30817651625573367,0.19157898581355842,0.609452967221838,0,likely_human
UCJoOQ0vzejkPGAckeda4Efw,49,1,1,['5f58ea699365be27ed7774ec25c87251'],0.43173353634697886,0.30806256819632694,0.15906392135630318,0.6513154118800949,0,likely_human
UCmWA1eMCiwCuLPY4SpJlASg,-1,1,1,['0a119bea34a88429a567e7b135cc18d3'],0.4717614312675843,0.3080477462878109,0.2199122888751045,0.4941992475856269,0,likely_human
UCFLtJXkxHuuW0BN7VrOG4qA,-1,1,1,['c16a35e39a89620e75413f6df8723c51'],0.4638908334593773,0.3076470900505353,0.20930304085818857,0.5466043671035979,0,likely_human
UCalfTDuHtgXEyWKCs97VuFA,-1,1,1,['7961954c9bbf640b8a7756def34d7b75'],0.4536227974811057,0.30745771424406954,0.2406339669495832,0.526709237532984,0,likely_human
UCR-mSqzMoA8pz_QW9Pu8SCA,-1,1,1,['cf5335f5b9a5cb64e7fec06de934ad9f'],0.4405681589454057,0.3074513922231561,0.2354242264507394,0.5966070381234125,0,likely_human
UCNDZOY5_L7Vr2VJlgHm8HIw,-1,1,1,['1650617020baa18ca72954d384c0982a'],0.4855559467706111,0.30716034969181605,0.1783796304869685,0.5092781515141307,0,likely_human
UCkVoCsA9AUU0uEYMdeiRXXw,13,1,1,['7b978d524068cab3e9bcb94528a6bbc8'],0.4613616766750752,0.3069663048594777,0.19061036332164039,0.4998988890208287,0,likely_human
UCbvedbPWlGIc3myys-bgnJw,18,1,1,['67d7f1ac444609cda98dffc5a6790b68'],0.44844545396443897,0.3066894696653108,0.16527655857426818,0.6085249787589863,0,likely_human
UCSdY2KYoX07DoUXYlGcW5-w,15,1,1,['fcb11ad7c28125510cd3912e8bb592cf'],0.4651504993952624,0.3065373121192392,0.1387326559179296,0.5587275503794593,0,likely_human
UCfkI-2Ii4AJGHd9gdBu9o_A,16,1,1,['20ccf088fc6a390349140e0d7515de63'],0.44818622746584946,0.3061177764104088,0.2032124441290541,0.49529745301574063,0,likely_human
UCGx-dqTF_0fj__rnab5FTyw,-1,1,1,['fcf2481c7700dbf019212fc1d2d7b527'],0.45528274029776084,0.30597770525981327,0.23342454735845483,0.5215609861930376,0,likely_human
UCbVckN4Zg1krW1Wm9DY-Gdg,-1,1,1,['21cd3a4a218fc55ad404aa6bb53ba3f6'],0.44358845039655986,0.30581833953543447,0.22839847241815842,0.5866577324670522,0,likely_human
UC9hWOKChqnIWueY3BdCWcag,-1,1,1,['55eba4f2e7819ccd01483d9041bd86f1'],0.46874425750624393,0.30561101907758,0.19986984260126278,0.5258338221059463,0,likely_human
