author_id,cluster_id,comment_count,comment_ids,avg_comment_bot_prob,final_bot_probability,classification,cluster_confidence,cluster_bot_probability,individual_bot_probability
UCl-aPNo2E3N0Nx0BYjhRcBQ,-1,1,['5cd4d482953cccf8831498f873fdd863'],0.5280652445877638,0.339852150706278,likely_human,1.0,0.339852150706278,0.5280652445877638
UCAnux9H5RbGe48TNhdsaIzA,-1,1,['49efe1ce783e3a758d8fb093df72903c'],0.4817235789869745,0.309385421411153,likely_human,1.0,0.309385421411153,0.4817235789869745
UCnN7C4C6OMaQygJQjG5Kwjw,-1,1,['2602a4bdce6891baa4dd61f517a94623'],0.43909313419009743,0.28216926126326125,likely_human,1.0,0.28216926126326125,0.43909313419009743
UCnRp3TGGxDpFG1V6wpNoOvw,-1,1,['0b809f1695af023a675c9398a5430aaa'],0.4322368462621327,0.2752858248446197,likely_human,1.0,0.2752858248446197,0.4322368462621327
UCI4AKatfKIm4RKoKi5Toz6A,-1,1,['f75928768a5f2a1b4ee3cdab9dfe2891'],0.4294674195498052,0.27367181692633147,likely_human,1.0,0.27367181692633147,0.4294674195498052
UC_rtx1moSmJdZ-abMkJAf8Q,-1,1,['65666787144c507df00c726392d350cd'],0.41423478201516484,0.2650719845285121,likely_human,1.0,0.2650719845285121,0.41423478201516484
UCuGNGoPyn_oWXKAbVi1QxSw,-1,1,['8b92838b5ea900d8af7cf4b6ee29f1a2'],0.4112217224140473,0.26405358591325623,likely_human,1.0,0.26405358591325623,0.4112217224140473
UC3-Jng8MeDUd7_Nxheu1w6w,-1,1,['1c6ff76414d68287bcb5243fe9ffc710'],0.3959860389474608,0.2552680645552011,likely_human,1.0,0.2552680645552011,0.3959860389474608
UC7Hbh6_Td2h6S7ZXyuhZMQg,-1,1,['625461d4cce0bca1fb687e1c2fdd08f7'],0.38752901792984934,0.25526233819889743,likely_human,1.0,0.25526233819889743,0.38752901792984934
UCDM8VlJcLb7coJcVjfaFYXg,-1,1,['4e29f377ff32d1d7e757f82b033843ca'],0.38528927477177355,0.25135606178623704,likely_human,1.0,0.25135606178623704,0.38528927477177355
UCXPlAJSEH67cQxu4T56eWAA,-1,1,['968e338ec0fd0a7731b953dc6c419fc7'],0.3727914068028143,0.24367271497423873,likely_human,1.0,0.24367271497423873,0.3727914068028143
UCAOdtnA6UueljUCQxdZKLXg,-1,1,['bc3709d3a7755c2df21523c21af63991'],0.3710469510363892,0.2368617698573606,likely_human,1.0,0.2368617698573606,0.3710469510363892
UCY0PkKmBmmnEIJf1439bVhw,-1,1,['054673b7a1341a718781e193f3bbfc2c'],0.35599449342510336,0.23681814948018554,likely_human,1.0,0.23681814948018554,0.35599449342510336
UC1n-ffzuVhI0IRD_oA6x48g,-1,1,['7bcc9d75a55123c25af2447331b5c42e'],0.3465126338961209,0.2312600866152057,likely_human,1.0,0.2312600866152057,0.3465126338961209
UCd6nHttzIa9Kvw8TDJrcs5Q,-1,1,['597984a14840ee09a5eb392fe8f21cdb'],0.35111186020625174,0.22821573547224785,likely_human,1.0,0.22821573547224785,0.35111186020625174
UCcpN4T58CW0vdVYPAEAiemg,-1,1,['0a292fb15c3ad27d247d94028c98c6c5'],0.33190259239724174,0.22408763640692908,likely_human,1.0,0.22408763640692908,0.33190259239724174
UCTvnFOul2MBTYvwtcmpMEpA,-1,1,['4c32d4be6b151be8a3d1a8a5a893d1dd'],0.3331792296145959,0.22332577687065006,likely_human,1.0,0.22332577687065006,0.3331792296145959
UCvhr2JLRFKA-Zac3od9WE8A,-1,1,['19797c055e7968883dc588012f55b4f4'],0.33260758268468665,0.22249576973277588,likely_human,1.0,0.22249576973277588,0.33260758268468665
UCmyiXrdUKyVgR1620chlVHg,-1,1,['d99bdd39e101f352430e72c24e78fbca'],0.3421490831247905,0.21855859774225217,likely_human,1.0,0.21855859774225217,0.3421490831247905
UC_Rt0bkcUTh8Qli-A3eZk-g,-1,1,['4eb9256b32fa6633fa15ac7849ed9c04'],0.323756734590537,0.212023924136999,likely_human,1.0,0.212023924136999,0.323756734590537
UC5r8_qqA2Da9Ne5ZgokyOCw,-1,2,"['c2001ed15fb3b4928ae4bc7541ad44d8', 'b0606cfefbe03079919f46bd3eaeac4f']",0.3141570870791145,0.2069068053161499,likely_human,1.0,0.2069068053161499,0.3141570870791145
UC3w_2Hs9wkJ25KqoayvPeLw,-1,2,"['122485c5d3a05f290beea256285cd4f7', '756130cb80b82ef8977131639b7bdc07']",0.2830047052847863,0.18460259590314004,likely_human,1.0,0.18460259590314004,0.2830047052847863
UCXUfg6-ykuvPkjl4ZlehBNA,-1,2,"['d3ed18e7f116bb437df7f75f849da83b', '774e26e33535c4bdbe78b42d1ff5cd20']",0.26207625253269046,0.1817131401290749,likely_human,1.0,0.1817131401290749,0.26207625253269046
UCqbpx5_BEV6OjJR-W5umdoA,-1,1,['425d84aa9a4bca6e3a0256e1fc2f2c2e'],0.26021142685093024,0.17767690013531173,likely_human,1.0,0.17767690013531173,0.26021142685093024
UCQtiUyDgo8mM1DGk86s8frQ,-1,1,['3615ffe65662a330ac952410c74ec8ae'],0.25792831793056514,0.17446618434823863,likely_human,1.0,0.17446618434823863,0.25792831793056514
